Sex,Site,State,Year,Rate
Male,Male Genital,Kentucky,2022,17.8
Male,Male Genital,Louisiana,2022,22.8
Male,Male Genital,Maine,2022,21.5
Male,Male Genital,Maryland,2022,17.8
Male,Male Genital,Massachusetts,2022,14.2
Male,Male Genital,Michigan,2022,19.2
Male,Male Genital,Minnesota,2022,20.4
Male,Male Genital,Mississippi,2022,17
Male,Male Genital,Missouri,2022,14.8
Male,Male Genital,Montana,2022,15.7
Male,Male Genital,Nebraska,2022,19
Male,Male Genital,Nevada,2022,15.5
Male,Male Genital,New Hampshire,2022,16.6
Male,Male Genital,New Jersey,2022,19.3
Male,Male Genital,New Mexico,2022,16.3
Male,Male Genital,New York,2022,19.1
Male,Male Genital,North Carolina,2022,19.6
Male,Male Genital,North Dakota,2022,18.7
Male,Male Genital,Ohio,2022,17.7
Male,Male Genital,Oklahoma,2022,16.9
Male,Male Genital,Oregon,2022,17.4
Male,Male Genital,Pennsylvania,2022,16.7
Male,Male Genital,Rhode Island,2022,17.2
Male,Male Genital,South Carolina,2022,16.4
Male,Male Genital,South Dakota,2022,16.6
Male,Male Genital,Tennessee,2022,19.4
Male,Male Genital,Texas,2022,15.7
Male,Male Genital,Utah,2022,19.7
Male,Male Genital,Vermont,2022,20.3
Male,Male Genital,Virginia,2022,14.5
Male,Male Genital,Washington,2022,14.3
Male,Male Genital,West Virginia,2022,15.4
Male,Male Genital,Wisconsin,2022,18
Male,Male Genital,Wyoming,2022,25
Both,Thyroid,Alabama,2001,6.6
Both,Thyroid,Alaska,2001,10.8
Both,Thyroid,Arizona,2001,11.7
Both,Thyroid,Arkansas,2001,6.3
Both,Thyroid,California,2001,8.4
Both,Thyroid,Colorado,2001,11.5
Both,Thyroid,Connecticut,2001,13.2
Both,Thyroid,Delaware,2001,14.8
Both,Thyroid,District of Columbia,2001,8.3
Both,Thyroid,Florida,2001,8.9
Both,Thyroid,Georgia,2001,7.5
Both,Thyroid,Hawaii,2001,15.3
Both,Thyroid,Idaho,2001,12.1
Both,Thyroid,Illinois,2001,9.2
Both,Thyroid,Indiana,2001,7.9
Both,Thyroid,Iowa,2001,11.3
Both,Thyroid,Kansas,2001,9.9
Both,Thyroid,Kentucky,2001,8.7
Both,Thyroid,Louisiana,2001,7.4
Both,Thyroid,Maine,2001,10.6
Both,Thyroid,Maryland,2001,11.5
Both,Thyroid,Massachusetts,2001,11.7
Both,Thyroid,Michigan,2001,9.7
Both,Thyroid,Minnesota,2001,9.9
Both,Thyroid,Mississippi,2001,
Both,Thyroid,Missouri,2001,8.6
Both,Thyroid,Montana,2001,14.8
Both,Thyroid,Nebraska,2001,9.4
Both,Thyroid,Nevada,2001,12.4
Both,Thyroid,New Hampshire,2001,9.5
Both,Thyroid,New Jersey,2001,12.3
Both,Thyroid,New Mexico,2001,12.6
Both,Thyroid,New York,2001,11.6
Both,Thyroid,North Carolina,2001,6.5
Both,Thyroid,North Dakota,2001,7.7
Both,Thyroid,Ohio,2001,8.5
Both,Thyroid,Oklahoma,2001,6.9
Both,Thyroid,Oregon,2001,9.4
Both,Thyroid,Pennsylvania,2001,14.4
Both,Thyroid,Rhode Island,2001,11.7
Both,Thyroid,South Carolina,2001,7.6
Both,Thyroid,South Dakota,2001,7.8
Both,Thyroid,Tennessee,2001,9.4
Both,Thyroid,Texas,2001,8.9
Both,Thyroid,Utah,2001,11.1
Both,Thyroid,Vermont,2001,9.3
Both,Thyroid,Virginia,2001,6.9
Both,Thyroid,Washington,2001,10.7
Both,Thyroid,West Virginia,2001,9.7
Both,Thyroid,Wisconsin,2001,9.2
Both,Thyroid,Wyoming,2001,12
Both,Thyroid,Alabama,2002,7.7
Both,Thyroid,Alaska,2002,10.6
Both,Thyroid,Arizona,2002,11.5
Both,Thyroid,Arkansas,2002,4.2
Both,Thyroid,California,2002,9
Both,Thyroid,Colorado,2002,11.1
Both,Thyroid,Connecticut,2002,13
Both,Thyroid,Delaware,2002,12.7
Both,Thyroid,District of Columbia,2002,11.1
Both,Thyroid,Florida,2002,9.3
Both,Thyroid,Georgia,2002,8.6
Both,Thyroid,Hawaii,2002,11.7
Both,Thyroid,Idaho,2002,12.9
Both,Thyroid,Illinois,2002,10.5
Both,Thyroid,Indiana,2002,9.5
Both,Thyroid,Iowa,2002,12
Both,Thyroid,Kansas,2002,12
Both,Thyroid,Kentucky,2002,9
Both,Thyroid,Louisiana,2002,9
Both,Thyroid,Maine,2002,11.5
Both,Thyroid,Maryland,2002,12.5
Both,Thyroid,Massachusetts,2002,13.2
Both,Thyroid,Michigan,2002,10.3
Both,Thyroid,Minnesota,2002,10.2
Both,Thyroid,Mississippi,2002,
Both,Thyroid,Missouri,2002,9.9
Both,Thyroid,Montana,2002,15
Both,Thyroid,Nebraska,2002,12.7
Both,Thyroid,Nevada,2002,11.9
Both,Thyroid,New Hampshire,2002,9.9
Both,Thyroid,New Jersey,2002,13.7
Both,Thyroid,New Mexico,2002,14.6
Both,Thyroid,New York,2002,11.4
Both,Thyroid,North Carolina,2002,6.8
Both,Thyroid,North Dakota,2002,8.7
Both,Thyroid,Ohio,2002,8.8
Both,Thyroid,Oklahoma,2002,7.8
Both,Thyroid,Oregon,2002,10
Both,Thyroid,Pennsylvania,2002,15.3
Both,Thyroid,Rhode Island,2002,16.2
Both,Thyroid,South Carolina,2002,7.7
Both,Thyroid,South Dakota,2002,13.5
Both,Thyroid,Tennessee,2002,9.6
Both,Thyroid,Texas,2002,9.7
Both,Thyroid,Utah,2002,14.5
Both,Thyroid,Vermont,2002,10.9
Both,Thyroid,Virginia,2002,8.1
Both,Thyroid,Washington,2002,11.9
Both,Thyroid,West Virginia,2002,10.6
Both,Thyroid,Wisconsin,2002,10.4
Both,Thyroid,Wyoming,2002,11.7
Both,Thyroid,Alabama,2003,7.4
Both,Thyroid,Alaska,2003,13.9
Both,Thyroid,Arizona,2003,12.5
Both,Thyroid,Arkansas,2003,5.7
Both,Thyroid,California,2003,9.1
Both,Thyroid,Colorado,2003,12.2
Both,Thyroid,Connecticut,2003,16.2
Both,Thyroid,Delaware,2003,10.5
Both,Thyroid,District of Columbia,2003,10.4
Both,Thyroid,Florida,2003,9.9
Both,Thyroid,Georgia,2003,8.1
Both,Thyroid,Hawaii,2003,11.4
Both,Thyroid,Idaho,2003,11.3
Both,Thyroid,Illinois,2003,10.7
Both,Thyroid,Indiana,2003,9.5
Both,Thyroid,Iowa,2003,13.3
Both,Thyroid,Kansas,2003,10.7
Both,Thyroid,Kentucky,2003,10.3
Both,Thyroid,Louisiana,2003,8.2
Both,Thyroid,Maine,2003,15.8
Both,Thyroid,Maryland,2003,12.4
Both,Thyroid,Massachusetts,2003,16.3
Both,Thyroid,Michigan,2003,9.9
Both,Thyroid,Minnesota,2003,10.3
Both,Thyroid,Mississippi,2003,8.6
Both,Thyroid,Missouri,2003,10.3
Both,Thyroid,Montana,2003,14.2
Both,Thyroid,Nebraska,2003,13.8
Both,Thyroid,Nevada,2003,15.4
Both,Thyroid,New Hampshire,2003,8
Both,Thyroid,New Jersey,2003,14.7
Both,Thyroid,New Mexico,2003,12.5
Both,Thyroid,New York,2003,11.8
Both,Thyroid,North Carolina,2003,7.8
Both,Thyroid,North Dakota,2003,7.1
Both,Thyroid,Ohio,2003,9.3
Both,Thyroid,Oklahoma,2003,6.2
Both,Thyroid,Oregon,2003,10.4
Both,Thyroid,Pennsylvania,2003,16.1
Both,Thyroid,Rhode Island,2003,13.3
Both,Thyroid,South Carolina,2003,7.5
Both,Thyroid,South Dakota,2003,10.6
Both,Thyroid,Tennessee,2003,9.9
Both,Thyroid,Texas,2003,9.4
Both,Thyroid,Utah,2003,15.5
Both,Thyroid,Vermont,2003,11.4
Both,Thyroid,Virginia,2003,9.3
Both,Thyroid,Washington,2003,12.4
Both,Thyroid,West Virginia,2003,8.4
Both,Thyroid,Wisconsin,2003,10.6
Both,Thyroid,Wyoming,2003,14.4
Both,Thyroid,Alabama,2004,8
Both,Thyroid,Alaska,2004,14.6
Both,Thyroid,Arizona,2004,14.3
Both,Thyroid,Arkansas,2004,7.9
Both,Thyroid,California,2004,10
Both,Thyroid,Colorado,2004,13.6
Both,Thyroid,Connecticut,2004,16.7
Both,Thyroid,Delaware,2004,14
Both,Thyroid,District of Columbia,2004,7.8
Both,Thyroid,Florida,2004,9.3
Both,Thyroid,Georgia,2004,9.6
Both,Thyroid,Hawaii,2004,13.2
Both,Thyroid,Idaho,2004,12.8
Both,Thyroid,Illinois,2004,12.4
Both,Thyroid,Indiana,2004,10.1
Both,Thyroid,Iowa,2004,13.5
Both,Thyroid,Kansas,2004,14.7
Both,Thyroid,Kentucky,2004,12.3
Both,Thyroid,Louisiana,2004,9
Both,Thyroid,Maine,2004,13
Both,Thyroid,Maryland,2004,13.3
Both,Thyroid,Massachusetts,2004,14.7
Both,Thyroid,Michigan,2004,11
Both,Thyroid,Minnesota,2004,12
Both,Thyroid,Mississippi,2004,9.2
Both,Thyroid,Missouri,2004,12.2
Both,Thyroid,Montana,2004,11.9
Both,Thyroid,Nebraska,2004,11.7
Both,Thyroid,Nevada,2004,14.5
Both,Thyroid,New Hampshire,2004,15.7
Both,Thyroid,New Jersey,2004,15.2
Both,Thyroid,New Mexico,2004,14.8
Both,Thyroid,New York,2004,13.2
Both,Thyroid,North Carolina,2004,10.4
Both,Thyroid,North Dakota,2004,11.7
Both,Thyroid,Ohio,2004,10.4
Both,Thyroid,Oklahoma,2004,6.6
Both,Thyroid,Oregon,2004,10.3
Both,Thyroid,Pennsylvania,2004,16.4
Both,Thyroid,Rhode Island,2004,15.9
Both,Thyroid,South Carolina,2004,7.5
Both,Thyroid,South Dakota,2004,10
Both,Thyroid,Tennessee,2004,10.9
Both,Thyroid,Texas,2004,10
Both,Thyroid,Utah,2004,16.2
Both,Thyroid,Vermont,2004,14.3
Both,Thyroid,Virginia,2004,9
Both,Thyroid,Washington,2004,12.1
Both,Thyroid,West Virginia,2004,9.4
Both,Thyroid,Wisconsin,2004,11.2
Both,Thyroid,Wyoming,2004,14.9
Both,Thyroid,Alabama,2005,7.9
Both,Thyroid,Alaska,2005,13.5
Both,Thyroid,Arizona,2005,13.3
Both,Thyroid,Arkansas,2005,7
Both,Thyroid,California,2005,10.3
Both,Thyroid,Colorado,2005,12.7
Both,Thyroid,Connecticut,2005,17.8
Both,Thyroid,Delaware,2005,12.3
Both,Thyroid,District of Columbia,2005,11.4
Both,Thyroid,Florida,2005,10.9
Both,Thyroid,Georgia,2005,9.5
Both,Thyroid,Hawaii,2005,15.7
Both,Thyroid,Idaho,2005,18.4
Both,Thyroid,Illinois,2005,11.8
Both,Thyroid,Indiana,2005,11.4
Both,Thyroid,Iowa,2005,12.1
Both,Thyroid,Kansas,2005,11.8
Both,Thyroid,Kentucky,2005,13.2
Both,Thyroid,Louisiana,2005,8.7
Both,Thyroid,Maine,2005,11.8
Both,Thyroid,Maryland,2005,12.8
Both,Thyroid,Massachusetts,2005,18.6
Both,Thyroid,Michigan,2005,11.8
Both,Thyroid,Minnesota,2005,11.2
Both,Thyroid,Mississippi,2005,7.5
Both,Thyroid,Missouri,2005,11.3
Both,Thyroid,Montana,2005,16.1
Both,Thyroid,Nebraska,2005,14.4
Both,Thyroid,Nevada,2005,13.1
Both,Thyroid,New Hampshire,2005,14.8
Both,Thyroid,New Jersey,2005,15.9
Both,Thyroid,New Mexico,2005,15.7
Both,Thyroid,New York,2005,15.7
Both,Thyroid,North Carolina,2005,11.2
Both,Thyroid,North Dakota,2005,12.7
Both,Thyroid,Ohio,2005,11.2
Both,Thyroid,Oklahoma,2005,8.1
Both,Thyroid,Oregon,2005,10.7
Both,Thyroid,Pennsylvania,2005,16.4
Both,Thyroid,Rhode Island,2005,16.1
Both,Thyroid,South Carolina,2005,9.3
Both,Thyroid,South Dakota,2005,13.9
Both,Thyroid,Tennessee,2005,11.6
Both,Thyroid,Texas,2005,11.2
Both,Thyroid,Utah,2005,17.7
Both,Thyroid,Vermont,2005,18.7
Both,Thyroid,Virginia,2005,9.3
Both,Thyroid,Washington,2005,13
Both,Thyroid,West Virginia,2005,12.7
Both,Thyroid,Wisconsin,2005,10.5
Both,Thyroid,Wyoming,2005,12.2
Both,Thyroid,Alabama,2006,7.8
Both,Thyroid,Alaska,2006,11.5
Both,Thyroid,Arizona,2006,14.5
Both,Thyroid,Arkansas,2006,8.1
Both,Thyroid,California,2006,10.5
Both,Thyroid,Colorado,2006,11.7
Both,Thyroid,Connecticut,2006,19
Both,Thyroid,Delaware,2006,13.3
Both,Thyroid,District of Columbia,2006,9.9
Both,Thyroid,Florida,2006,10.8
Both,Thyroid,Georgia,2006,11.2
Both,Thyroid,Hawaii,2006,17.1
Both,Thyroid,Idaho,2006,20.1
Both,Thyroid,Illinois,2006,12.6
Both,Thyroid,Indiana,2006,11.8
Both,Thyroid,Iowa,2006,12.2
Both,Thyroid,Kansas,2006,13.2
Both,Thyroid,Kentucky,2006,13.6
Both,Thyroid,Louisiana,2006,9.8
Both,Thyroid,Maine,2006,18.2
Both,Thyroid,Maryland,2006,12.7
Both,Thyroid,Massachusetts,2006,21.3
Both,Thyroid,Michigan,2006,11.7
Both,Thyroid,Minnesota,2006,13.9
Both,Thyroid,Mississippi,2006,9.1
Both,Thyroid,Missouri,2006,12.5
Both,Thyroid,Montana,2006,14.6
Both,Thyroid,Nebraska,2006,14.1
Both,Thyroid,Nevada,2006,15.1
Both,Thyroid,New Hampshire,2006,19.3
Both,Thyroid,New Jersey,2006,18
Both,Thyroid,New Mexico,2006,14
Both,Thyroid,New York,2006,15.7
Both,Thyroid,North Carolina,2006,12.7
Both,Thyroid,North Dakota,2006,14.6
Both,Thyroid,Ohio,2006,12.3
Both,Thyroid,Oklahoma,2006,10.6
Both,Thyroid,Oregon,2006,11.5
Both,Thyroid,Pennsylvania,2006,19.2
Both,Thyroid,Rhode Island,2006,18.4
Both,Thyroid,South Carolina,2006,8.8
Both,Thyroid,South Dakota,2006,11
Both,Thyroid,Tennessee,2006,13.9
Both,Thyroid,Texas,2006,10.7
Both,Thyroid,Utah,2006,17.2
Both,Thyroid,Vermont,2006,17.3
Both,Thyroid,Virginia,2006,11
Both,Thyroid,Washington,2006,13.3
Both,Thyroid,West Virginia,2006,13.5
Both,Thyroid,Wisconsin,2006,11.4
Both,Thyroid,Wyoming,2006,18.9
Both,Thyroid,Alabama,2007,8.3
Both,Thyroid,Alaska,2007,15.5
Both,Thyroid,Arizona,2007,15.1
Both,Thyroid,Arkansas,2007,8
Both,Thyroid,California,2007,11.2
Both,Thyroid,Colorado,2007,15.8
Both,Thyroid,Connecticut,2007,21.1
Both,Thyroid,Delaware,2007,10.9
Both,Thyroid,District of Columbia,2007,15.5
Both,Thyroid,Florida,2007,11.9
Both,Thyroid,Georgia,2007,11.2
Both,Thyroid,Hawaii,2007,19.7
Both,Thyroid,Idaho,2007,18
Both,Thyroid,Illinois,2007,14
Both,Thyroid,Indiana,2007,13.3
Both,Thyroid,Iowa,2007,13.8
Both,Thyroid,Kansas,2007,17.8
Both,Thyroid,Kentucky,2007,13.9
Both,Thyroid,Louisiana,2007,9.6
Both,Thyroid,Maine,2007,13.6
Both,Thyroid,Maryland,2007,15
Both,Thyroid,Massachusetts,2007,22.2
Both,Thyroid,Michigan,2007,13.8
Both,Thyroid,Minnesota,2007,13
Both,Thyroid,Mississippi,2007,8.4
Both,Thyroid,Missouri,2007,12.9
Both,Thyroid,Montana,2007,16.2
Both,Thyroid,Nebraska,2007,15.7
Both,Thyroid,Nevada,2007,12.4
Both,Thyroid,New Hampshire,2007,15.7
Both,Thyroid,New Jersey,2007,18.4
Both,Thyroid,New Mexico,2007,14.6
Both,Thyroid,New York,2007,17
Both,Thyroid,North Carolina,2007,13.6
Both,Thyroid,North Dakota,2007,13.1
Both,Thyroid,Ohio,2007,13.6
Both,Thyroid,Oklahoma,2007,10.1
Both,Thyroid,Oregon,2007,13.6
Both,Thyroid,Pennsylvania,2007,19.9
Both,Thyroid,Rhode Island,2007,24
Both,Thyroid,South Carolina,2007,9.7
Both,Thyroid,South Dakota,2007,14.5
Both,Thyroid,Tennessee,2007,14.6
Both,Thyroid,Texas,2007,11.5
Both,Thyroid,Utah,2007,17.2
Both,Thyroid,Vermont,2007,15.2
Both,Thyroid,Virginia,2007,13.4
Both,Thyroid,Washington,2007,13.6
Both,Thyroid,West Virginia,2007,13
Both,Thyroid,Wisconsin,2007,12
Both,Thyroid,Wyoming,2007,17.4
Both,Thyroid,Alabama,2008,10.1
Both,Thyroid,Alaska,2008,15.2
Both,Thyroid,Arizona,2008,18.4
Both,Thyroid,Arkansas,2008,8.6
Both,Thyroid,California,2008,12.2
Both,Thyroid,Colorado,2008,14.2
Both,Thyroid,Connecticut,2008,20.2
Both,Thyroid,Delaware,2008,15.3
Both,Thyroid,District of Columbia,2008,16.5
Both,Thyroid,Florida,2008,12.9
Both,Thyroid,Georgia,2008,12.2
Both,Thyroid,Hawaii,2008,15.6
Both,Thyroid,Idaho,2008,20.9
Both,Thyroid,Illinois,2008,14.7
Both,Thyroid,Indiana,2008,14.6
Both,Thyroid,Iowa,2008,16.1
Both,Thyroid,Kansas,2008,17.4
Both,Thyroid,Kentucky,2008,16.9
Both,Thyroid,Louisiana,2008,10.3
Both,Thyroid,Maine,2008,16.3
Both,Thyroid,Maryland,2008,13.6
Both,Thyroid,Massachusetts,2008,22.7
Both,Thyroid,Michigan,2008,15.4
Both,Thyroid,Minnesota,2008,15.2
Both,Thyroid,Mississippi,2008,8.4
Both,Thyroid,Missouri,2008,14.1
Both,Thyroid,Montana,2008,16.2
Both,Thyroid,Nebraska,2008,15.7
Both,Thyroid,Nevada,2008,15.8
Both,Thyroid,New Hampshire,2008,18.3
Both,Thyroid,New Jersey,2008,20.4
Both,Thyroid,New Mexico,2008,13.4
Both,Thyroid,New York,2008,20.1
Both,Thyroid,North Carolina,2008,14
Both,Thyroid,North Dakota,2008,17
Both,Thyroid,Ohio,2008,13.8
Both,Thyroid,Oklahoma,2008,11
Both,Thyroid,Oregon,2008,15
Both,Thyroid,Pennsylvania,2008,22.9
Both,Thyroid,Rhode Island,2008,23
Both,Thyroid,South Carolina,2008,10.9
Both,Thyroid,South Dakota,2008,14.9
Both,Thyroid,Tennessee,2008,13.4
Both,Thyroid,Texas,2008,12.5
Both,Thyroid,Utah,2008,19.5
Both,Thyroid,Vermont,2008,19.6
Both,Thyroid,Virginia,2008,13.4
Both,Thyroid,Washington,2008,15.4
Both,Thyroid,West Virginia,2008,16
Both,Thyroid,Wisconsin,2008,15.1
Both,Thyroid,Wyoming,2008,14.3
Both,Thyroid,Alabama,2009,9.5
Both,Thyroid,Alaska,2009,17.7
Both,Thyroid,Arizona,2009,19
Both,Thyroid,Arkansas,2009,9.8
Both,Thyroid,California,2009,13
Both,Thyroid,Colorado,2009,16.7
Both,Thyroid,Connecticut,2009,23.6
Both,Thyroid,Delaware,2009,16.3
Both,Thyroid,District of Columbia,2009,12
Both,Thyroid,Florida,2009,13.9
Both,Thyroid,Georgia,2009,12.1
Both,Thyroid,Hawaii,2009,20.1
Both,Thyroid,Idaho,2009,21.1
Both,Thyroid,Illinois,2009,16
Both,Thyroid,Indiana,2009,12.8
Both,Thyroid,Iowa,2009,18.7
Both,Thyroid,Kansas,2009,18.6
Both,Thyroid,Kentucky,2009,15.7
Both,Thyroid,Louisiana,2009,10.8
Both,Thyroid,Maine,2009,15.7
Both,Thyroid,Maryland,2009,16.1
Both,Thyroid,Massachusetts,2009,25.1
Both,Thyroid,Michigan,2009,15.9
Both,Thyroid,Minnesota,2009,16.2
Both,Thyroid,Mississippi,2009,11.9
Both,Thyroid,Missouri,2009,15
Both,Thyroid,Montana,2009,17.9
Both,Thyroid,Nebraska,2009,16.4
Both,Thyroid,Nevada,2009,19.7
Both,Thyroid,New Hampshire,2009,17.2
Both,Thyroid,New Jersey,2009,23
Both,Thyroid,New Mexico,2009,16.3
Both,Thyroid,New York,2009,21.5
Both,Thyroid,North Carolina,2009,15.3
Both,Thyroid,North Dakota,2009,14.4
Both,Thyroid,Ohio,2009,15.8
Both,Thyroid,Oklahoma,2009,11.3
Both,Thyroid,Oregon,2009,12.6
Both,Thyroid,Pennsylvania,2009,24.6
Both,Thyroid,Rhode Island,2009,29.7
Both,Thyroid,South Carolina,2009,11.7
Both,Thyroid,South Dakota,2009,18.1
Both,Thyroid,Tennessee,2009,15.6
Both,Thyroid,Texas,2009,12.9
Both,Thyroid,Utah,2009,25.2
Both,Thyroid,Vermont,2009,21.3
Both,Thyroid,Virginia,2009,14.3
Both,Thyroid,Washington,2009,15.5
Both,Thyroid,West Virginia,2009,14.2
Both,Thyroid,Wisconsin,2009,14.6
Both,Thyroid,Wyoming,2009,12.9
Both,Thyroid,Alabama,2010,10.3
Both,Thyroid,Alaska,2010,15.8
Both,Thyroid,Arizona,2010,20.6
Both,Thyroid,Arkansas,2010,10.9
Both,Thyroid,California,2010,13.6
Both,Thyroid,Colorado,2010,18.6
Both,Thyroid,Connecticut,2010,22
Both,Thyroid,Delaware,2010,16.5
Both,Thyroid,District of Columbia,2010,20.7
Both,Thyroid,Florida,2010,13
Both,Thyroid,Georgia,2010,11.4
Both,Thyroid,Hawaii,2010,19.9
Both,Thyroid,Idaho,2010,21.7
Both,Thyroid,Illinois,2010,16.1
Both,Thyroid,Indiana,2010,13.9
Both,Thyroid,Iowa,2010,16.3
Both,Thyroid,Kansas,2010,18.1
Both,Thyroid,Kentucky,2010,16.6
Both,Thyroid,Louisiana,2010,12.7
Both,Thyroid,Maine,2010,16.7
Both,Thyroid,Maryland,2010,16.7
Both,Thyroid,Massachusetts,2010,22.5
Both,Thyroid,Michigan,2010,16.2
Both,Thyroid,Minnesota,2010,15.2
Both,Thyroid,Mississippi,2010,10.8
Both,Thyroid,Missouri,2010,15.1
Both,Thyroid,Montana,2010,20.6
Both,Thyroid,Nebraska,2010,17.8
Both,Thyroid,Nevada,2010,17.5
Both,Thyroid,New Hampshire,2010,13
Both,Thyroid,New Jersey,2010,21.5
Both,Thyroid,New Mexico,2010,18.9
Both,Thyroid,New York,2010,21.8
Both,Thyroid,North Carolina,2010,15
Both,Thyroid,North Dakota,2010,10.9
Both,Thyroid,Ohio,2010,17.3
Both,Thyroid,Oklahoma,2010,11.9
Both,Thyroid,Oregon,2010,15.5
Both,Thyroid,Pennsylvania,2010,25.3
Both,Thyroid,Rhode Island,2010,20.9
Both,Thyroid,South Carolina,2010,11.7
Both,Thyroid,South Dakota,2010,16.7
Both,Thyroid,Tennessee,2010,16.4
Both,Thyroid,Texas,2010,13.1
Both,Thyroid,Utah,2010,21.5
Both,Thyroid,Vermont,2010,14.6
Both,Thyroid,Virginia,2010,13.8
Both,Thyroid,Washington,2010,16.1
Both,Thyroid,West Virginia,2010,17.9
Both,Thyroid,Wisconsin,2010,16.3
Both,Thyroid,Wyoming,2010,17.5
Both,Thyroid,Alabama,2011,10.5
Both,Thyroid,Alaska,2011,11.5
Both,Thyroid,Arizona,2011,19.2
Both,Thyroid,Arkansas,2011,11
Both,Thyroid,California,2011,13.8
Both,Thyroid,Colorado,2011,19
Both,Thyroid,Connecticut,2011,24.4
Both,Thyroid,Delaware,2011,19.8
Both,Thyroid,District of Columbia,2011,19.1
Both,Thyroid,Florida,2011,13.7
Both,Thyroid,Georgia,2011,13.1
Both,Thyroid,Hawaii,2011,22.5
Both,Thyroid,Idaho,2011,20
Both,Thyroid,Illinois,2011,15.7
Both,Thyroid,Indiana,2011,14.5
Both,Thyroid,Iowa,2011,14.8
Both,Thyroid,Kansas,2011,18.3
Both,Thyroid,Kentucky,2011,17.6
Both,Thyroid,Louisiana,2011,14.1
Both,Thyroid,Maine,2011,20.4
Both,Thyroid,Maryland,2011,17
Both,Thyroid,Massachusetts,2011,25.1
Both,Thyroid,Michigan,2011,15.3
Both,Thyroid,Minnesota,2011,16.4
Both,Thyroid,Mississippi,2011,12.2
Both,Thyroid,Missouri,2011,14.5
Both,Thyroid,Montana,2011,18.8
Both,Thyroid,Nebraska,2011,15.3
Both,Thyroid,Nevada,2011,20.3
Both,Thyroid,New Hampshire,2011,18.8
Both,Thyroid,New Jersey,2011,22.4
Both,Thyroid,New Mexico,2011,17.4
Both,Thyroid,New York,2011,22.1
Both,Thyroid,North Carolina,2011,15.4
Both,Thyroid,North Dakota,2011,14.1
Both,Thyroid,Ohio,2011,17.2
Both,Thyroid,Oklahoma,2011,11.7
Both,Thyroid,Oregon,2011,16.9
Both,Thyroid,Pennsylvania,2011,24.8
Both,Thyroid,Rhode Island,2011,20.6
Both,Thyroid,South Carolina,2011,13.9
Both,Thyroid,South Dakota,2011,13.3
